次數,原始排序,Weight排序,GCD排序,包容力排序
Time_Forward
20,flows
77,558,494,554,605
78,529,585,574,469
79,613,515,564,593
80,531,559,506,628
81,575,615,473,525
82,538,559,545,495
83,468,607,531,540
84,649,656,514,530
85,623,533,480,463
86,598,586,535,663
87,568,629,503,573
88,645,569,503,623
89,566,498,536,497
90,572,588,534,675
91,522,517,613,576
92,466,581,480,510
93,567,544,572,515
94,684,578,507,587
95,607,576,492,494
96,525,577,548,571
97,499,566,523,517
98,484,500,440,560
99,621,494,548,503
100,539,631,611,525
100,flows
1,627,631,796,629
2,790,697,662,643
3,648,730,731,716
4,739,806,695,854
5,719,781,691,663
6,669,649,715,779
7,698,717,552,659
8,760,682,733,616
9,652,659,630,635
10,568,697,529,662
11,652,686,638,635
12,722,704,695,643
13,649,682,613,595
14,634,700,602,605
15,740,711,561,657
16,673,651,665,708
17,626,673,632,673
18,678,711,666,745
19,680,672,569,654
20,754,695,675,694
21,604,732,588,644
22,595,611,689,616
23,641,709,746,747
24,697,680,585,683
25,637,772,618,646
26,650,671,582,650
27,674,844,680,627
28,700,680,580,625
29,640,618,631,670
30,686,785,746,588
31,638,678,623,743
32,564,652,645,655
33,699,694,609,697
34,644,727,707,694
35,569,666,601,616
36,706,624,629,620
37,622,716,931,671
38,665,702,634,601
39,616,761,663,649
40,700,684,681,723
41,668,636,633,724
42,646,870,534,675
43,634,678,697,715
44,654,736,638,698
45,647,770,601,652
46,759,617,663,569
47,797,756,674,558
48,557,676,784,692
49,615,684,689,593
50,682,714,627,686
51,591,788,561,586
52,611,698,612,580
53,756,751,669,664
54,686,731,712,603
55,739,734,638,649
56,653,676,551,671
57,818,670,634,627
58,698,634,676,628
59,662,606,671,601
60,693,686,727,610
61,695,634,671,611
62,614,681,622,591
63,587,718,654,621
64,690,766,628,683
65,615,680,632,637
66,765,620,729,620
67,756,645,591,653
68,613,675,705,695
69,715,598,698,600
70,615,636,645,577
71,679,650,689,624
72,626,687,575,659
73,609,536,726,604
74,632,626,660,685
75,609,694,736,627
76,652,637,698,650
77,607,565,647,617
78,598,658,585,618
79,694,702,641,596
80,559,753,583,656
81,643,717,603,629
82,752,755,616,589
83,730,672,570,663
84,526,733,669,609
85,617,646,645,624
86,602,692,780,591
87,680,700,719,639
88,666,658,748,534
89,640,694,649,581
90,706,855,619,572
91,758,630,669,731
92,627,657,534,688
93,662,671,748,635
94,603,590,567,713
95,790,716,633,668
96,653,671,672,624
97,767,728,583,553
98,724,821,619,598
99,692,630,644,591
100,600,662,621,713
Flow_Backward
20,flows
1,235,208,292,201
2,291,229,239,279
3,313,275,316,302
4,234,254,288,310
5,228,210,279,237
6,207,232,345,251
7,233,229,265,296
8,327,238,225,275
9,243,230,290,238
10,235,200,238,220
11,348,223,293,227
12,227,264,291,305
13,244,234,252,219
14,291,292,222,288
15,297,249,302,331
16,265,286,251,293
17,214,318,218,209
18,229,256,242,268
19,253,277,232,280
20,308,214,224,287
21,190,275,238,318
22,238,323,268,197
23,219,269,232,207
24,246,333,289,254
25,232,271,290,304
26,237,311,218,302
27,296,250,274,259
28,316,200,272,263
29,300,222,218,214
30,295,249,242,210
31,309,227,429,230
32,237,247,230,234
33,209,246,290,303
34,217,278,226,203
35,279,217,217,228
36,237,233,317,243
37,279,258,219,218
38,262,264,275,235
39,218,257,263,256
40,271,219,324,300
41,300,293,277,205
42,241,273,227,218
43,212,233,266,236
44,274,244,322,208
45,247,220,242,287
46,247,210,236,275
47,240,275,239,237
48,253,259,217,189
49,243,229,203,295
50,271,321,265,303
51,285,243,238,258
52,214,254,253,210
53,275,218,230,253
54,258,251,260,243
55,254,237,286,315
56,244,245,216,271
57,273,247,329,229
58,213,290,233,254
59,245,312,221,281
60,244,236,222,271
61,232,212,313,237
62,253,325,250,278
63,230,237,285,270
64,214,267,334,301
65,273,266,242,274
66,249,252,241,260
67,294,276,209,277
68,267,199,244,249
69,252,293,242,271
70,338,255,326,297
71,299,298,257,239
72,317,215,245,209
73,252,226,227,234
74,287,210,253,280
75,230,272,224,267
76,265,210,227,334
77,206,295,229,327
78,265,223,285,246
79,260,213,308,233
80,271,289,229,251
81,243,259,213,207
82,213,262,279,255
83,236,248,264,274
84,232,235,235,297
85,223,323,314,252
86,219,264,218,217
87,266,378,205,248
88,272,281,222,272
89,237,221,307,282
90,234,223,203,232
91,337,306,233,233
92,285,311,231,263
93,252,240,230,273
94,215,246,291,235
95,265,212,265,309
96,253,218,244,223
97,229,322,226,245
98,226,280,213,283
99,215,227,278,260
100,207,295,226,258
40,flows
1,368,433,331,393
2,339,305,363,336
3,360,360,490,422
4,334,333,283,412
5,433,489,318,353
6,327,367,334,299
7,389,372,327,366
8,351,367,312,363
9,389,503,268,376
10,322,310,419,402
11,358,365,347,363
12,322,441,321,367
13,366,367,404,313
14,368,303,322,348
15,337,347,316,394
16,334,361,366,326
17,346,354,372,329
18,384,351,347,379
19,398,511,332,346
20,382,376,363,326
21,318,359,390,404
22,312,299,400,365
23,412,507,328,356
24,392,409,302,317
25,426,349,397,397
26,295,413,349,389
27,373,355,307,315
28,320,349,357,356
29,375,347,397,424
30,345,350,334,317
31,439,385,316,392
32,388,332,415,384
33,349,320,309,406
34,401,336,358,368
35,420,359,337,358
36,332,388,299,385
37,325,375,306,325
38,348,330,356,307
39,297,385,309,334
40,293,416,344,337
41,314,342,435,363
42,358,344,349,355
43,368,422,383,468
44,307,384,349,330
45,329,363,295,349
46,364,350,313,350
47,375,326,350,387
48,396,368,398,287
49,333,375,355,387
50,409,361,395,394
51,319,350,322,439
52,374,407,338,397
53,351,404,425,385
54,330,360,321,338
55,319,395,324,389
56,435,330,437,406
57,425,335,292,348
58,380,399,356,399
59,324,419,378,378
60,401,423,308,320
61,398,372,418,386
62,289,419,320,336
63,391,376,366,362
64,356,380,398,325
65,301,412,314,324
66,383,354,349,432
67,314,392,332,365
68,434,351,376,440
69,343,307,392,312
70,338,305,376,370
71,365,399,386,348
72,364,437,362,383
73,357,365,316,366
74,375,355,303,368
75,365,375,362,337
76,411,388,329,366
77,325,373,408,397
78,392,364,382,397
79,329,323,424,438
80,362,389,326,340
81,396,357,323,396
82,362,434,394,352
83,310,356,320,320
84,377,428,320,371
85,468,309,311,318
86,346,362,348,358
87,380,372,315,410
88,299,447,347,367
89,348,352,384,353
90,357,323,346,333
91,362,423,309,395
92,316,402,293,412
93,383,312,389,318
94,484,348,278,351
95,331,431,308,410
96,371,478,348,361
97,349,357,331,404
98,414,327,334,349
99,465,395,312,337
100,388,358,301,350
60,flows
1,463,530,532,404
2,521,506,393,474
3,453,466,502,467
4,488,441,430,462
5,539,573,439,426
6,484,460,401,589
7,535,440,517,423
8,530,442,489,447
9,455,453,465,488
10,412,491,398,393
11,673,555,431,479
12,427,478,523,423
13,430,483,538,443
14,523,515,420,451
15,521,455,404,442
16,414,442,466,482
17,493,495,485,436
18,428,552,514,549
19,562,478,388,461
20,477,460,424,523
21,519,479,472,501
22,493,392,388,446
23,563,456,459,441
24,497,473,453,468
25,439,523,461,401
26,550,430,419,499
27,372,458,512,428
28,456,547,477,528
29,431,511,462,495
30,516,518,446,432
31,432,451,437,418
32,437,497,406,462
33,595,502,424,454
34,459,435,494,582
35,510,534,426,434
36,409,446,419,498
37,441,407,491,416
38,443,457,460,492
39,570,423,419,447
40,422,561,397,456
41,444,485,423,438
42,470,451,390,479
43,429,466,451,466
44,449,504,455,509
45,463,516,437,434
46,503,443,407,522
47,441,489,437,446
48,453,558,474,479
49,434,517,446,504
50,455,510,433,452
51,393,559,421,425
52,500,472,459,523
53,560,531,528,445
54,543,540,413,540
55,445,467,525,483
56,556,541,509,495
57,513,517,532,466
58,504,512,409,453
59,463,431,420,530
60,533,572,454,465
61,432,454,428,428
62,543,556,441,522
63,523,418,358,451
64,446,426,406,472
65,448,447,529,489
66,473,527,471,429
67,437,439,497,484
68,457,511,435,442
69,368,411,447,526
70,477,650,510,459
71,431,501,473,472
72,464,507,477,485
73,392,581,389,545
74,486,547,455,430
75,526,516,407,451
76,488,456,396,431
77,421,488,399,503
78,508,500,379,494
79,462,466,479,564
80,480,465,437,427
81,508,463,540,438
82,428,423,455,479
83,464,464,431,418
84,495,495,427,428
85,622,418,448,422
86,472,601,451,468
87,462,582,464,428
88,398,442,449,494
89,398,532,437,510
90,597,561,469,416
91,459,446,426,509
92,385,485,456,498
93,447,484,382,472
94,486,524,377,454
95,411,609,579,448
96,506,470,400,486
97,470,476,458,448
98,427,455,443,478
99,427,515,538,433
100,456,500,435,429
80,flows
1,604,641,465,624
2,513,659,591,671
3,514,594,542,581
4,648,583,515,531
5,505,717,655,543
6,612,617,587,585
7,529,561,550,691
8,623,527,530,528
9,644,759,518,567
10,644,553,536,595
11,534,542,595,561
12,540,534,566,689
13,656,718,533,599
14,583,563,516,572
15,523,519,544,524
16,601,684,466,607
17,549,640,542,513
18,528,660,624,614
19,588,731,487,626
20,605,605,459,586
21,694,535,521,545
22,523,637,497,556
23,546,503,558,555
24,550,607,522,459
25,603,700,591,590
26,587,560,508,536
27,657,557,579,611
28,582,822,518,562
29,591,552,477,611
30,502,632,566,558
31,515,540,636,511
32,524,615,598,549
33,655,652,578,716
34,649,614,539,614
35,520,612,525,609
36,594,568,532,563
37,543,652,569,526
38,565,661,610,583
39,611,656,587,566
40,555,596,509,554
41,645,594,558,600
42,514,624,518,496
43,600,649,551,518
44,576,525,691,588
45,518,691,520,594
46,576,515,496,617
47,585,588,521,623
48,618,641,571,548
49,568,510,778,520
50,576,536,532,501
51,588,622,516,649
52,529,538,532,678
53,675,630,571,523
54,566,581,465,529
55,645,493,515,462
56,667,534,578,538
57,600,520,586,595
58,564,627,575,519
59,660,550,494,540
60,582,631,490,543
61,580,580,518,500
62,636,650,530,523
63,601,565,529,605
64,576,576,556,516
65,588,504,498,596
66,519,698,472,586
67,699,663,586,520
68,594,642,629,552
69,551,606,633,540
70,521,596,474,509
71,633,646,540,552
72,535,650,601,586
73,564,548,474,494
74,538,553,553,500
75,568,704,564,590
76,536,649,576,568
77,478,554,617,624
78,540,585,588,523
79,549,597,589,548
80,524,694,548,545
81,728,534,457,609
82,588,621,623,466
83,685,581,619,500
84,612,594,527,689
85,566,621,520,592
86,551,580,584,531
87,648,634,582,547
88,506,578,619,542
89,517,539,674,518
90,637,551,642,504
91,587,533,565,560
92,618,701,498,546
93,518,611,619,559
94,546,558,500,505
95,627,601,626,536
96,667,569,453,515
97,505,538,535,611
98,486,563,571,581
99,526,672,542,498
100,464,632,664,565
100,flows
1,604,782,574,633
2,673,663,630,674
3,666,635,594,663
4,703,751,640,624
5,622,741,711,633
6,710,753,656,592
7,618,673,683,723
8,644,716,611,707
9,578,745,708,631
10,708,668,642,601
11,734,626,748,646
12,618,676,626,651
13,650,783,648,706
14,664,683,628,852
15,635,699,624,592
16,652,716,611,659
17,617,744,773,796
18,878,762,789,679
19,656,721,663,618
20,649,664,631,563
21,701,707,650,684
22,720,659,818,634
23,726,857,661,682
24,723,794,644,634
25,814,635,659,597
26,796,706,715,637
27,778,669,707,678
28,691,736,633,605
29,664,694,617,647
30,754,658,644,609
31,704,645,805,656
32,626,627,618,660
33,636,725,610,711
34,668,676,625,672
35,613,671,588,627
36,672,776,635,643
37,635,684,691,709
38,698,665,664,642
39,715,678,619,638
40,591,673,539,751
41,733,660,659,741
42,693,676,617,645
43,684,586,702,694
44,621,771,581,708
45,682,760,637,685
46,639,638,762,634
47,707,758,689,626
48,783,713,871,621
49,676,674,620,675
50,571,780,628,626
51,588,706,638,589
52,655,745,618,585
53,692,722,575,646
54,658,621,737,658
55,693,644,615,573
56,719,886,666,640
57,629,604,662,703
58,640,701,605,564
59,674,627,707,633
60,636,659,657,658
61,636,717,656,690
62,681,604,726,612
63,563,787,614,673
64,799,701,625,657
65,611,709,639,640
66,632,636,666,621
67,647,657,624,700
68,665,655,617,582
69,608,592,622,592
70,758,739,662,765
71,669,682,768,712
72,750,715,631,620
73,730,868,633,637
74,643,617,613,671
75,591,766,626,665
76,745,863,586,633
77,689,680,681,663
78,600,685,668,687
79,708,754,682,688
80,630,635,607,637
81,640,575,700,605
82,588,763,651,642
83,605,751,625,671
84,609,738,647,643
85,705,608,661,663
86,627,648,795,632
87,626,852,663,677
88,681,669,700,594
89,612,698,737,677
90,648,692,778,719
91,609,651,690,630
92,710,728,674,648
93,637,647,684,645
94,658,693,633,693
95,715,652,606,612
96,693,682,748,685
97,705,698,688,654
98,663,633,681,724
99,657,688,698,703
100,675,710,587,665
